A_TH_DUBAO_SP	J_TH_DUBAO	J_SANPHAM	SOLUONG	DONGIA	DONGIA1	DONGIA2	DONGIA3	THUEVAT	CHIETKHAU	THANHTIEN	THANHTIEN1	THANHTIEN2	THANHTIEN3	NOTE1	NOTE2	NOTE3	DATENOTE	SOLUONGTON	NGAYDUPHONG1	NGAYDUPHONG2	NGAYDUPHONG3	IMG	FILENAME	J_SANPHAM_DTCPSX	J_SANPHAM_KMP	J_SANPHAM_DTTHCP	NGUYENTE	TTBANTE	TTCHIETKHAU	PTTHUEDB	THUEDB	PTTHUENK	THUENK	NUMBERA	NUMBERB	NUMBERC	NUMBERD	NUMBERE	NUMBERF	NUMBERG	NUMBERH	NOTE4	NOTE5	NOTE6	NOTE7	NOTE8	SOLUONG01	SOLUONG02	ID_DONVITINH02	SOLUONGDU	SOLUONGQD	ID_DONVITINH	NOTE9	NOTE10
1317	1365	1	1.000	NULL	42.000	-3.000	11.600	NULL	NULL	NULL	0.000	0.000	0.000	0.00	NULL	NULL	2018-07-24 11:23:14.623	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-1.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10/10	rõ nét|rõ nét|to|nhiều|kính không định tâm	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_24__11_20_21.MOV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_24__11_20_21.jpg
1318	1366	1	1.000	NULL	42.250	-3.000	11.200	NULL	NULL	NULL	0.000	0.000	0.000	0.00	NULL	NULL	2018-07-24 11:23:14.623	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-2.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10/10	rõ nét |rõ nét |ok |vừa|kính định tâm	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4673_2018_07_24__11_20_26.MOV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4673_2018_07_24__11_20_26.MOV
1319	1367	1	1.000	3000000.000	42.000	-4.750	11.200	NULL	NULL	3000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2018-07-24 11:24:08.147	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1320	1368	1	1.000	3000000.000	42.000	-5.000	11.200	NULL	NULL	3000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2018-07-24 11:24:08.150	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1336	1384	1	1.000	NULL	45.250	-3.000	10.400	NULL	NULL	NULL	0.000	0.000	0.000	-0.50	-0.25	NULL	2018-07-27 15:27:49.467	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-0.50	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	20/20	rõ nét|rõ nét|hơi bé|vừa|kính trễ xuống dưới	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_27__15_26_03.MOV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_27__15_26_03.jpg
1345	1393	2	1.000	6000000.000	42.750	-11.000	11.000	NULL	NULL	6000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2018-07-27 15:42:16.593	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1350	1398	1	1.000	3000000.000	43.000	-4.500	10.600	NULL	NULL	3000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2018-07-27 15:51:08.027	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1351	1399	1	1.000	3000000.000	42.750	-5.000	10.600	NULL	NULL	3000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2018-07-27 15:51:08.027	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1352	1400	2	1.000	NULL	43.000	-5.250	11.000	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2018-07-27 15:58:36.170	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-4.25	0.00	0.00	42.00	44.20	43.10	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1328	1376	1	1.000	NULL	42.250	-3.000	11.200	NULL	NULL	NULL	0.000	0.000	0.000	-2.75	-0.50	23	2018-07-26 14:19:19.570	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-3.25	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	20/80	rõ nét|rõ nét|hơi to|kính lệch trên|kính hơi trôi	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_26__14_17_48.MOV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_26__14_17_48.jpg
1329	1377	1	1.000	NULL	42.250	-3.000	11.200	NULL	NULL	NULL	0.000	0.000	0.000	-3.75	-1.00	163	2018-07-26 14:19:19.577	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-4.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	20/20	rõ nét|rõ nét|hơi to|vừa|kính định tâm	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4673_2018_07_26__14_17_52.MOV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4673_2018_07_26__14_17_52.MOV
1330	1378	2	1.000	6000000.000	42.250	-7.000	11.000	NULL	NULL	6000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2018-07-26 14:20:22.530	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1331	1379	2	1.000	6000000.000	42.250	-8.000	11.000	NULL	NULL	6000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2018-07-26 14:20:22.533	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1337	1385	1	1.000	NULL	44.750	-3.000	10.800	NULL	NULL	NULL	0.000	0.000	0.000	1.75	-0.25	NULL	2018-07-27 15:27:49.550	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	20/20	chưa được rõ nét|rõ nét|hơi bé|nhiều|kính lỏng và đọng thuốc	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4673_2018_07_27__15_25_58.MOV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4673_2018_07_27__15_25_58.MOV
1338	1386	1	1.000	3000000.000	44.500	-4.500	10.800	NULL	NULL	3000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2018-07-27 15:34:50.797	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1339	1387	1	1.000	3000000.000	44.750	-3.000	11.000	NULL	NULL	3000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2018-07-27 15:34:50.800	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1342	1390	1	1.000	NULL	42.750	-3.000	11.000	NULL	NULL	NULL	0.000	0.000	0.000	0.00	NULL	NULL	2018-07-27 15:41:08.907	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-7.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10/10	rõ nét|rõ nét|to |trôi xuống dưới|kính không định tâm	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_27__15_29_04.jpg
1343	1391	1	1.000	NULL	42.250	-3.000	11.200	NULL	NULL	NULL	0.000	0.000	0.000	0.00	NULL	NULL	2018-07-27 15:41:08.910	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-8.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10/10	rõ nét|rõ nét|hơi to|trôi nhẹ xuống dưới |kính không định tâm	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4673_2018_07_27__15_36_52.MOV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4673_2018_07_27__15_36_52.MOV
1353	1401	2	1.000	NULL	43.000	-5.250	11.000	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2018-07-27 15:58:36.173	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-4.50	0.00	0.00	42.20	43.80	43.00	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1354	1402	2	1.000	NULL	43.000	-7.000	11.000	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2018-07-27 16:00:58.207	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-6.50	0.00	0.00	42.50	43.50	43.00	NULL	11.60	NULL	9/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1355	1403	2	1.000	NULL	43.000	-8.500	11.000	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2018-07-27 16:00:58.210	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-7.75	-0.50	180.00	42.25	43.75	43.00	NULL	11.60	NULL	9/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1356	1404	1	1.000	NULL	43.000	-3.000	10.800	NULL	NULL	NULL	0.000	0.000	0.000	0.00	NULL	NULL	2018-07-27 16:02:11.347	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-2.50	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	20/30	rõ nét|rõ nét|ok|vừa| kính định tâm	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_27__15_59_53.MOV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_27__15_59_53.jpg
1358	1406	1	1.000	3000000.000	43.000	-5.000	10.800	NULL	NULL	3000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2018-07-27 16:04:40.610	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1359	1407	2	1.000	6000000.000	43.000	-6.000	11.000	NULL	NULL	6000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2018-07-27 16:04:40.613	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1362	1410	1	1.000	NULL	43.750	-1.500	11.000	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2018-07-27 16:08:11.147	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-1.00	0.00	0.00	43.30	44.20	43.75	NULL	11.60	NULL	20/20	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1363	1411	2	1.000	NULL	44.000	-4.250	10.800	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2018-07-27 16:08:11.150	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-3.75	0.00	0.00	43.40	44.40	43.90	NULL	11.60	NULL	20/20	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1346	1394	1	1.000	NULL	43.000	-3.000	11.000	NULL	NULL	NULL	0.000	0.000	0.000	0.00	NULL	NULL	2018-07-27 15:47:06.697	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-2.50	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10/10	rõ nét|rõ nét|to |trôi|kính đọng thuốc	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_27__15_44_58.MOV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_27__15_44_58.jpg
1347	1395	1	1.000	NULL	42.750	-3.000	11.000	NULL	NULL	NULL	0.000	0.000	0.000	0.00	NULL	NULL	2018-07-27 15:47:06.700	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-2.75	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10/10	rõ nét|rõ nét|to|trôi|kính đọng thuốc	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4673_2018_07_27__15_45_47.MOV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4673_2018_07_27__15_45_47.MOV
1348	1396	2	1.000	NULL	43.000	-7.000	10.800	NULL	NULL	NULL	0.000	0.000	0.000	0.00	NULL	NULL	2018-07-27 15:49:57.467	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3.50	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10/10	rõ nét|rõ nét|to|vừa|kính định tâm	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_27__15_48_22.MOV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_27__15_48_22.jpg
1349	1397	1	1.000	NULL	42.750	-3.000	10.800	NULL	NULL	NULL	0.000	0.000	0.000	0.00	NULL	NULL	2018-07-27 15:49:57.470	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-2.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10/10	rõ nét|rõ nét|to|vừa|kính định tâm	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4673_2018_07_27__15_49_06.MOV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4673_2018_07_27__15_49_06.MOV
1357	1405	1	1.000	NULL	43.000	-3.000	11.200	NULL	NULL	NULL	0.000	0.000	0.000	0.00	NULL	NULL	2018-07-27 16:02:11.347	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-3.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10/10	rõ nét|rõ nét|hơi to|vừa|kính định tâm	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4673_2018_07_27__16_01_08.MOV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4673_2018_07_27__16_01_08.MOV
1360	1408	2	1.000	NULL	43.000	-7.000	11.000	NULL	NULL	NULL	0.000	0.000	0.000	NULL	NULL	NULL	2018-07-27 16:04:43.283	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-4.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10/10-1	rõ nét|rõ nét|ok|vừa|kính lệch lên trên	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_27__16_03_35.MOV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_27__16_03_35.jpg
1361	1409	1	1.000	NULL	42.750	-3.000	10.800	NULL	NULL	NULL	0.000	0.000	0.000	NULL	NULL	NULL	2018-07-27 16:07:55.350	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	rõ nét|rõ nét|ok|vừa|kính định tâm	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_27__16_06_39.MOV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_27__16_06_39.jpg
1364	1412	2	1.000	6000000.000	42.750	-7.000	10.800	NULL	NULL	6000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2018-07-27 16:09:00.463	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1365	1413	2	1.000	6000000.000	43.250	-8.500	10.800	NULL	NULL	6000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2018-07-27 16:09:00.467	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1366	1414	1	1.000	NULL	43.750	-3.000	10.800	NULL	NULL	NULL	0.000	0.000	0.000	0.00	NULL	NULL	2018-07-27 16:10:30.633	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10/10	rõ nét|rõ nét|ok|vừa|kính hơi trễ xuống dưới	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_27__16_08_27.MOV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_27__16_08_27.jpg
1367	1415	1	1.000	NULL	44.000	-3.000	10.800	NULL	NULL	NULL	0.000	0.000	0.000	0.00	NULL	NULL	2018-07-27 16:10:30.637	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-0.25	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10/10	rõ nét|rõ nét|ok|vừa|kính định tâm	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4673_2018_07_27__16_09_22.MOV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4673_2018_07_27__16_09_22.MOV
1368	1416	1	1.000	3000000.000	44.000	-1.500	10.800	NULL	NULL	3000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2018-07-27 16:11:19.587	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1369	1417	1	1.000	3000000.000	44.000	-4.250	10.800	NULL	NULL	3000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2018-07-27 16:11:19.587	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1370	1418	1	1.000	NULL	41.000	-3.000	11.200	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2018-07-27 16:11:27.913	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-2.00	-1.75	170.00	40.00	42.00	41.00	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1371	1419	2	1.000	NULL	41.000	-2.500	11.200	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2018-07-27 16:11:27.913	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-1.50	-2.00	15.00	40.00	41.75	40.88	NULL	11.60	NULL	10/10-1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1372	1420	1	1.000	NULL	44.750	-4.250	10.800	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2018-07-27 16:15:24.257	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-3.00	-2.50	0.00	46.00	43.50	44.75	NULL	11.60	NULL	20/25	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1373	1421	2	1.000	NULL	44.750	-9.250	10.800	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2018-07-27 16:15:24.260	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-7.50	-2.25	0.00	43.00	46.65	44.83	NULL	11.60	NULL	20/50	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1378	1426	1	1.000	NULL	43.500	-3.000	11.200	NULL	NULL	NULL	0.000	0.000	0.000	NULL	NULL	NULL	2018-07-27 16:27:05.430	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-2.75	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	20/20	rõ nét|rõ nét|ok|vừa|kính cân	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_27__16_25_50.MOV	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	https://starvision.s3-ap-southeast-1.amazonaws.com/IMG_4672_2018_07_27__16_25_50.jpg
1379	1427	1	1.000	3000000.000	43.750	-5.000	11.000	NULL	NULL	3000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2018-07-27 16:28:02.200	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1380	1428	2	1.000	6000000.000	44.000	-6.000	11.000	NULL	NULL	6000000.000	0.000	0.000	0.000	NULL	NULL	NULL	2018-07-27 16:28:02.203	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1381	1429	1	1.000	NULL	43.750	-4.250	11.000	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2018-07-27 16:30:17.090	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-3.75	-0.50	180.00	43.30	44.20	43.75	NULL	11.60	NULL	20/20	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1382	1430	2	1.000	NULL	43.500	-4.250	11.000	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2018-07-27 16:30:17.090	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-3.75	-0.50	180.00	43.00	44.00	43.50	NULL	11.60	NULL	20/20	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1383	1431	1	1.000	NULL	41.500	-4.750	11.200	NULL	NULL	NULL	0.000	0.000	0.000	0	0	0	2018-07-27 16:30:42.067	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-4.50	0.00	0.00	41.25	41.50	41.38	NULL	11.60	NULL	10/10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
